Kanton,Koordinaten,id_meteostat,country,wmo,icao,elevation,timezone,id_openweathermap,Ort,Region
,"45.923752,6.86933",,FR,,,,,3027301.0,Chamonix-Mont-Blanc,Haute-Savoie
,"45.92408,6.61237",,FR,,,,,3023682.0,Cordon,Haute-Savoie
TI,"45.927592,9.017875",,,,,,,,Monte Generoso,Mendrisiotto
,"45.929779,9.10214",,IT,,,,,6534482.0,Schignano,Como
,"45.930981,9.28384",,IT,,,,,3172050.0,Vassena,Como
,"45.932381,8.76843",,IT,,,,,6535745.0,Cassano Valcuvia,Varese
,"45.932781,8.78913",,IT,,,,,6535103.0,Ferrera di Varese,Varese
,"45.9333,7.7",16052,IT,16052,LIMH,3480.0,Europe/Rome,,Pian Rosa,Aostatal
,"45.933331,8.55",,IT,,,,,3164567.0,Provincia Verbano-Cusio-Ossola,Novara - Piemont
,"45.93428,8.80773",,IT,,,,,6534918.0,Cunardo,Varese
,"45.93568,9.00028",,CH,,,,,7286966.0,Rovio,Mendrisiotto
,"45.938179,8.85813",,IT,,,,,3173818.0,Marzio,Varese
,"45.940182,9.27124",,IT,,,,,6534928.0,Civenna,Como
,"45.94128,8.57372",,IT,,,,,6542004.0,Verbania,Novara - Piemont
,"45.942982,9.12564",,IT,,,,,3182880.0,Argegno,Como
,"45.943279,9.08884",,IT,,,,,6535119.0,Cerano d'Intelvi,Como
,"45.943459,6.44111",,FR,,,,,3004041.0,Le Grand-Bornand,Haute-Savoie
,"45.94368,9.07574",,IT,,,,,6534465.0,Casasco Intelvi,Como
,"45.943779,9.09974",,IT,,,,,3177572.0,Dizzasco-Biazzeno,Como
,"45.944229,6.63162",,FR,,,,,2976406.0,Sallanches,Haute-Savoie
,"45.944679,8.88953",,IT,,,,,6534912.0,Brusimpiano,Varese
,"45.945179,9.18894",,IT,,,,,3174776.0,Lezzeno,Como
,"45.945679,8.81863",,IT,,,,,6534917.0,Cugliate-Fabiasco,Varese
,"45.94788,8.83343",,IT,,,,,6535109.0,Marchirolo,Varese
,"45.947979,8.66633",,IT,,,,,6534442.0,Castelveccana,Varese
,"45.948582,8.74613",,IT,,,,,3181520.0,Brissago-Valtravaglia,Varese
,"45.948761,7.20772",,CH,,,,,2661428.0,Bourg-Saint-Pierre,Val d‘Entremont-Val Ferret
,"45.949181,8.77433",,IT,,,,,6535106.0,Grantola,Varese
,"45.950001,6.18333",,FR,,,,,6443076.0,Villaz,Haute-Savoie
,"45.950691,6.18717",,FR,,,,,2968897.0,Villaz,Haute-Savoie
,"45.95158,8.76453",,IT,,,,,6534400.0,Mesenzana,Varese
,"45.954552,8.94725",,CH,,,,,2659692.0,Melide,Luganese
,"45.955078,9.09064",,IT,,,,,3179413.0,Castiglione d'Intelvi,Como
,"45.956379,8.51922",,IT,,,,,6534840.0,San Bernardino Verbano,Novara - Piemont
,"45.95668,9.12604",,IT,,,,,3170713.0,Pigra,Como
,"45.95676,8.94421",,CH,,,,,7286478.0,Melide,Luganese
,"45.957378,8.58292",,IT,,,,,6535379.0,Arizzano,Novara - Piemont
,"45.95768,9.15294",,IT,,,,,6535120.0,Colonno,Como
,"45.958179,8.61692",,IT,,,,,3176170.0,Ghiffa,Novara - Piemont
,"45.95908,8.86533",,IT,,,,,3170213.0,Lavena Ponte Tresa,Varese
,"45.95908,9.09754",,IT,,,,,6534410.0,Blessagno,Como
,"45.95948,8.84343",,IT,,,,,6534441.0,Cadegliano-Viconago,Varese
,"45.95948,9.30564",,IT,,,,,3174737.0,Lierna,Lecco
,"45.96088,8.68109",,IT,,,,,3170068.0,Porto Valtravaglia,Varese
,"45.961102,6.04251",,FR,,,,,3011386.0,La Balme-de-Sillingy,Haute-Savoie
,"45.961182,8.56372",,IT,,,,,6535384.0,Vignone,Novara - Piemont
,"45.961281,8.44952",,IT,,,,,3173548.0,Mergozzo,Novara - Piemont
,"45.962101,6.1496",,FR,,,,,6443043.0,Saint-Martin-Bellevue,Haute-Savoie
,"45.962379,8.54462",,IT,,,,,6535381.0,Cambiasca,Novara - Piemont
,"45.96262,6.15763",,FR,,,,,2978440.0,Saint-Martin-Bellevue,Haute-Savoie
,"45.96328,8.57542",,IT,,,,,6535727.0,Bee,Novara - Piemont
,"45.964081,8.50962",,IT,,,,,6535730.0,Cossogno,Novara - Piemont
,"45.96418,9.16604",,IT,,,,,6534448.0,Sala Comacina,Como
,"45.966671,9.06667",,IT,,,,,3168400.0,San Fedele Superiore,Como
,"45.967682,9.08074",,IT,,,,,6535753.0,San Fedele Intelvi,Como
,"45.968079,8.97103",,IT,,,,,3181006.0,Campione,Mendrisiotto
,"45.969292,7.96783",,IT,,,,,3174366.0,Macugnaga,Novara - Piemont
,"45.969582,9.17974",,IT,,,,,6534444.0,Ossuccio,Como
,"45.969891,8.87952",,CH,,,,,7285438.0,Caslano,Luganese
,"45.971142,8.06688",,IT,,,,,6535729.0,Ceppo Morelli,Novara - Piemont
,"45.971531,8.88261",,CH,,,,,2661260.0,Caslano,Luganese
,"45.972252,7.10159",,CH,,,,,7286755.0,Orsières,Val d‘Entremont-Val Ferret
,"45.97298,9.19084",,IT,,,,,3174893.0,Lenno,Como
,"45.97398,8.76743",,IT,,,,,6534401.0,Montegrino Valtravaglia,Varese
,"45.976379,8.52222",,IT,,,,,3173471.0,Miazzina,Novara - Piemont
,"45.977188,8.91976",,CH,,,,,7287680.0,Collina d'Oro,Luganese
,"45.978378,8.71743",,IT,,,,,6534440.0,Brezzo di Bedero,Varese
,"45.97908,8.59782",,IT,,,,,3169861.0,Premeno,Novara - Piemont
,"45.979252,7.18869",,CH,,,,,7286346.0,Liddes,Val d‘Entremont-Val Ferret
,"45.979881,9.05864",,IT,,,,,6534479.0,Pellio Intelvi,Como
,"45.98167,8.91772",,CH,,,,,2659627.0,Montagnola,Luganese
,"45.981682,9.20514",,IT,,,,,6534476.0,Mezzegra,Como
,"45.981979,8.56282",,IT,,,,,6535728.0,Caprezzo,Novara - Piemont
,"45.983158,8.86551",,CH,,,,,7286844.0,Pura,Luganese
,"45.98333,8.85",,CH,,,,,2661836.0,Agno,Luganese
,"45.98333,9.21667",,IT,,,,,3178227.0,Provincia di Como,Como
,"45.983479,9.21854",,IT,,,,,3165252.0,Tremezzo,Como
VS,"45.983633,7.785742",,,,,,,,Gornergrat,Oberes Mattertal
,"45.983879,9.02603",,IT,,,,,3175152.0,Lanzo d'Intelvi,Como
,"45.984482,9.07544",,IT,,,,,6534932.0,Laino,Como
,"45.986469,8.86877",,CH,,,,,2659126.0,Pura,Luganese
,"45.98772,9.26182",,IT,,,,,3182230.0,Bellagio,Como
,"45.98835,8.84229",,CH,,,,,7285595.0,Croglio,Luganese
,"45.98938,8.80333",,IT,,,,,6535099.0,Cremenaga,Varese
,"45.989738,7.75264",,CH,,,,,7287631.0,Zermatt,Oberes Mattertal
,"45.98978,9.09514",,IT,,,,,6534481.0,Ponna di Mezzo,Como
,"45.99128,8.72403",,IT,,,,,6535105.0,Germignaga,Novara - Piemont
,"45.99305,6.05535",,FR,,,,,3025059.0,Choisy,Haute-Savoie
,"45.99332,5.95335",,FR,,,,,3025149.0,Chilly,Haute-Savoie
,"45.994678,8.57392",,IT,,,,,6535732.0,Intragna,Novara - Piemont
,"45.994751,6.24581",,FR,,,,,2972727.0,Thorens-Glières,Haute-Savoie
,"45.995281,9.23554",,IT,,,,,3175829.0,Griante,Como
,"45.99548,9.33534",,IT,,,,,3177344.0,Esino Lario,Lecco
,"45.996979,9.06633",,IT,,,,,6535750.0,Ramponio Verna,Como
,"45.9972,6.2477",,FR,,,,,6443063.0,Fillière,Haute-Savoie
,"45.997681,8.65042",,IT,,,,,6534839.0,Oggebbio,Novara - Piemont
,"45.99855,8.93713",,CH,,,,,2658549.0,Sorengo,Luganese
,"45.99987,8.9355",,CH,,,,,7287194.0,Sorengo,Luganese
,"46.0,6.33333",,FR,,,,,3013736.0,Haute-Savoie,Haute-Savoie
,"46.0,6.66667",,FR,,,,,3031676.0,Arrondissement de Bonneville,Haute-Savoie
,"46.0,8.9",06775,CH,06775,,279.0,Europe/Zurich,,Lugano-Agno,Luganese
,"46.0,8.9667",06770,CH,06770,LSZA,273.0,Europe/Zurich,,Lugano,Luganese
,"46.00029,9.38454",,IT,,,,,6535348.0,Cortenova,Lecco
,"46.000381,8.58822",,IT,,,,,6535380.0,Aurano,Novara - Piemont
,"46.00185,8.74512",,IT,,,,,3174483.0,Luino,Novara - Piemont
,"46.003521,6.11776",,FR,,,,,3038080.0,Allonzier-la-Caille,Haute-Savoie
,"46.00375,7.31914",,CH,,,,,7285138.0,Bagnes,Haut val de Bagnes
,"46.004181,8.32892",,IT,,,,,3169859.0,Premosello-Chiovenda,Novara - Piemont
TI,"46.004217,8.960322",,,,,,,,Lugano,Luganese
,"46.004951,8.97394",,CH,,,,,2661256.0,Castagnola,Luganese
,"46.005459,8.97143",,CH,,,,,7286383.0,Lugano,Luganese
,"46.006561,6.68956",,FR,,,,,6621555.0,Flaine,Haute-Savoie
,"46.006611,7.18058",,CH,,,,,7669498.0,Chandonne,Val d‘Entremont-Val Ferret
,"46.006939,8.92898",,CH,,,,,6559635.0,Breganzona,Luganese
,"46.00898,8.29302",,IT,,,,,3163992.0,Vogogna,Novara - Piemont
,"46.010078,8.96004",,CH,,,,,2659836.0,Lugano,Luganese
,"46.01088,9.28364",,IT,,,,,3164701.0,Varenna,Lecco
,"46.012981,8.26082",,IT,,,,,3170726.0,Pieve Vergonte,Novara - Piemont
,"46.01342,8.96879",,CH,,,,,2658135.0,Viganello,Luganese
,"46.015621,8.94534",,CH,,,,,2659739.0,Massagno,Luganese
,"46.01667,7.01667",,CH,,,,,2660841.0,Evionnaz,Vallée du Trient
,"46.01667,8.88333",,CH,,,,,2661498.0,Bioggio,Luganese
,"46.01738,9.29422",,IT,,,,,6535356.0,Perledo,Lecco
,"46.017891,9.34494",,IT,,,,,6535353.0,Parlasco,Lecco
,"46.018349,6.17083",,FR,,,,,3014580.0,Groisy,Haute-Savoie
,"46.0187,5.93313",,FR,,,,,3017334.0,Frangy,Haute-Savoie
,"46.018879,8.78753",,IT,,,,,3177448.0,Dumenza,Novara - Piemont
,"46.019711,6.62016",,FR,,,,,2996814.0,Magland,Haute-Savoie
,"46.02021,8.97429",,CH,,,,,2659142.0,Pregassona,Luganese
,"46.020748,9.23907",,IT,,,,,3173598.0,Menaggio,Como
,"46.020809,8.21451",,IT,,,,,6534835.0,Calasca-Castiglione,Novara - Piemont
,"46.020988,7.2126",,CH,,,,,6458768.0,Entremont District,Val d‘Entremont-Val Ferret
,"46.021259,7.74912",,CH,,,,,2657928.0,Zermatt,Oberes Mattertal
,"46.021999,8.67933",,IT,,,,,3180813.0,Cannero Riviera,Novara - Piemont
,"46.022518,8.8918",,CH,,,,,7285417.0,Cademario,Luganese
,"46.02322,8.93802",,CH,,,,,6458771.0,Lugano District,Luganese
,"46.023289,9.37914",,IT,,,,,6535695.0,Crandola Valsassina,Lecco
,"46.024078,8.25897",,IT,,,,,3170840.0,Piedimulera,Novara - Piemont
,"46.02449,9.36394",,IT,,,,,3165996.0,Taceno,Lecco
,"46.024879,9.21274",,IT,,,,,6534475.0,Grandola ed Uniti,Como
,"46.02898,9.18414",,IT,,,,,6535746.0,Bene Lario,Como
,"46.02903,7.14437",,CH,,,,,2659281.0,Orsières,Val d‘Entremont-Val Ferret
,"46.0292,7.7531",06748,CH,06748,,1638.0,Europe/Zurich,,Zermatt / Ried,Oberes Mattertal
VS,"46.029272,7.752433",,,,,,,,Zermatt,Oberes Mattertal
,"46.030762,6.99909",,CH,,,,,7287332.0,Trient,Vallée du Trient
,"46.030991,9.38164",,IT,,,,,6535700.0,Margno,Lecco
,"46.033329,6.11667",,FR,,,,,3022217.0,Cruseilles,Haute-Savoie
,"46.034168,8.93386",,CH,,,,,7285418.0,Cadempino,Luganese
,"46.03426,8.96566",,CH,,,,,2661269.0,Canobbio,Luganese
,"46.034389,9.32944",,IT,,,,,6535704.0,Vendrogno,Lecco
,"46.035931,8.95573",,CH,,,,,2661140.0,Comano,Luganese
,"46.036491,9.38534",,IT,,,,,3180062.0,Casargo,Lecco
,"46.036678,8.76833",,IT,,,,,6534907.0,Agra,Novara - Piemont
,"46.03672,8.93403",,CH,,,,,2661295.0,Cadempino,Luganese
,"46.03714,9.12921",,IT,,,,,3170141.0,Porlezza,Como
,"46.03783,6.22453",,FR,,,,,3019275.0,Évires,Haute-Savoie
,"46.040089,8.95672",,CH,,,,,7285533.0,Comano,Luganese
,"46.042019,8.25949",,IT,,,,,3171590.0,Pallanzeno,Novara - Piemont
,"46.04203,8.91899",,CH,,,,,7285970.0,Gravesano,Luganese
,"46.04208,8.91832",,CH,,,,,2660519.0,Gravesano,Luganese
,"46.042339,8.99466",,CH,,,,,7285420.0,Cadro,Luganese
,"46.042969,6.63145",,FR,,,,,3037345.0,Arâches-la-Frasse,Haute-Savoie
,"46.04327,6.63145",,FR,,,,,6451008.0,Arâches-la-Frasse,Haute-Savoie
,"46.043289,9.30614",,IT,,,,,3182227.0,Bellano,Lecco
,"46.043571,8.73413",,IT,,,,,3174411.0,Maccagno,Novara - Piemont
,"46.045952,8.98725",,CH,,,,,2661293.0,Cadro,Luganese
,"46.046051,8.8832",,CH,,,,,7669989.0,Vezio,Luganese
,"46.047581,9.13554",,IT,,,,,6534929.0,Corrido,Como
,"46.04808,9.15954",,IT,,,,,3180500.0,Carlazzo,Como
,"46.048592,9.22454",,IT,,,,,6534447.0,Plesio,Como
,"46.049789,7.5095",,CH,,,,,7285787.0,Evolène,Arolla
,"46.049999,6.48333",,FR,,,,,6443003.0,Mont-Saxonnex,Haute-Savoie
,"46.049999,6.56667",,FR,,,,,6443052.0,Scionzier,Haute-Savoie
,"46.051361,7.26434",,CH,,,,,2659844.0,Lourtier,Martigny-Verbier
,"46.051731,8.19374",,IT,,,,,6324374.0,Viganella,Novara - Piemont
,"46.052448,9.42129",,IT,,,,,3169863.0,Premana,Lecco
,"46.05405,7.81117",,CH,,,,,7287282.0,Täsch,Oberes Mattertal
,"46.054249,8.87645",,CH,,,,,7285063.0,Alto Malcantone,Luganese
,"46.05447,6.55757",,FR,,,,,2975408.0,Scionzier,Haute-Savoie
,"46.054588,6.48788",,FR,,,,,2991974.0,Mont-Saxonnex,Haute-Savoie
,"46.05806,7.24296",,CH,,,,,2661221.0,Champsec,Martigny-Verbier
,"46.058281,8.21662",,IT,,,,,6535383.0,Seppiana,Novara - Piemont
,"46.059689,9.40274",,IT,,,,,3171675.0,Pagnona,Lecco
,"46.060379,8.11461",,IT,,,,,6534833.0,Antrona Schieranco,Novara - Piemont
,"46.06179,8.70028",,IT,,,,,3180802.0,Cannobio,Novara - Piemont
,"46.062012,6.52692",,FR,,,,,2995606.0,Marnaz,Haute-Savoie
,"46.062511,6.57497",,FR,,,,,3024532.0,Cluses,Haute-Savoie
,"46.064049,7.08243",,CH,,,,,7285315.0,Bovernier,Vallée du Trient
,"46.065731,9.26877",,IT,,,,,6534436.0,San Siro,Como
,"46.066582,8.23192",,IT,,,,,6534838.0,Montescheno,Novara - Piemont
,"46.066601,6.31224",,FR,,,,,3006770.0,La Roche-sur-Foron,Haute-Savoie
,"46.066669,6.3",,FR,,,,,3019433.0,Etaux,Haute-Savoie
,"46.066669,6.5",,FR,,,,,6613599.0,Vougy,Haute-Savoie
,"46.066761,6.49419",,FR,,,,,2967655.0,Vougy,Haute-Savoie
,"46.066929,7.77826",,CH,,,,,2658418.0,Täsch,Oberes Mattertal
,"46.068081,8.9658",,CH,,,,,2658398.0,Tesserete,Luganese
,"46.06937,7.14579",,CH,,,,,7287145.0,Sembrancher,Vallée du Trient
,"46.069481,6.93174",,CH,,,,,7285826.0,Finhaut,Vallée du Trient
,"46.07016,7.03376",,CH,,,,,7286445.0,Martigny-Combe,Vallée du Trient
,"46.070221,8.95904",,CH,,,,,2661504.0,Bigorio,Luganese
,"46.07058,8.79873",,IT,,,,,6534461.0,Veddasca,Novara - Piemont
VS,"46.071019,7.225272",,,,,,,,"Montagnier, Bagnes",Martigny-Verbier
,"46.071079,8.63072",,IT,,,,,6534836.0,Cavaglio-Spoccia,Novara - Piemont
,"46.072681,9.11183",,IT,,,,,6534485.0,Val Rezzo,Como
,"46.07288,8.58122",,IT,,,,,3177239.0,Falmenta,Novara - Piemont
,"46.073181,8.26742",,IT,,,,,3164253.0,Villadossola,Novara - Piemont
,"46.07449,6.32973",,FR,,,,,3037971.0,Amancy,Haute-Savoie
,"46.07489,9.15264",,IT,,,,,6535122.0,Cusino,Como
,"46.075989,9.30464",,IT,,,,,3177616.0,Dervio,Lecco
,"46.076488,9.36614",,IT,,,,,3165254.0,Tremenico,Lecco
,"46.077518,7.15279",,CH,,,,,2658633.0,Sembrancher,Vallée du Trient
,"46.078171,7.05099",,CH,,,,,2659750.0,Martigny-Combe,Vallée du Trient
,"46.0788,9.04607",,CH,,,,,2661164.0,Cimadera,Luganese
,"46.07901,7.08584",,CH,,,,,2661426.0,Bovernier,Vallée du Trient
,"46.079578,8.29972",,IT,,,,,3182098.0,Beura,Novara - Piemont
,"46.079781,7.21192",,CH,,,,,2659979.0,Le Châble,Martigny-Verbier
,"46.0802,6.40726",,FR,,,,,3031679.0,Bonneville,Haute-Savoie
,"46.081188,9.34094",,IT,,,,,6535699.0,Introzzo,Lecco
,"46.081909,9.02353",,CH,,,,,2661060.0,Curtina,Luganese
,"46.082401,6.53841",,FR,,,,,6443061.0,Thyez,Haute-Savoie
,"46.082489,6.53777",,FR,,,,,2972633.0,Thyez,Haute-Savoie
,"46.08279,6.72685",,FR,,,,,6443048.0,Samoëns,Haute-Savoie
,"46.082821,6.72647",,FR,,,,,2976284.0,Samoëns,Haute-Savoie
,"46.08329,9.32484",,IT,,,,,6535705.0,Vestreno,Lecco
,"46.083328,6.08333",,FR,,,,,2979071.0,Arrondissement de Saint-Julien-en-Genevois,Haute-Savoie
,"46.083328,6.43333",,FR,,,,,3035563.0,Ayse,Haute-Savoie
,"46.083328,7.08333",,CH,,,,,2659752.0,Martigny District,Vallée du Trient
,"46.083328,7.21667",,CH,,,,,2661641.0,Bagnes,Martigny-Verbier
,"46.083488,9.14914",,IT,,,,,6534449.0,San Bartolomeo Val Cavargna,Como
,"46.083611,6.97672",,CH,,,,,2660771.0,Finhaut,Vallée du Trient
,"46.08498,8.56772",,IT,,,,,6535731.0,Gurro,Novara - Piemont
,"46.08511,8.97042",,CH,,,,,2659962.0,Lelgio,Luganese
,"46.085789,9.33374",,IT,,,,,3166045.0,Sueglio,Lecco
,"46.086491,9.27114",,IT,,,,,6534470.0,Cremia,Como
,"46.087238,7.52117",,CH,,,,,7669688.0,La Forclaz,Val d‘Hérens
,"46.088772,7.39576",,CH,,,,,7286065.0,Hérémence,Val d‘Hérens
,"46.089199,7.89946",,CH,,,,,7287008.0,Saas-Fee,Oberes Saastal
,"46.08939,9.12743",,IT,,,,,6534451.0,San Nazzaro Val Cavargna,Como
,"46.089539,7.09631",,CH,,,,,2661192.0,Chemin,Vallée du Trient
,"46.090092,9.11123",,IT,,,,,3179298.0,Cavargna,Como
,"46.090141,6.50004",,FR,,,,,2995744.0,Marignier,Haute-Savoie
,"46.090279,8.73432",,IT,,,,,3165134.0,Tronzano Lago Maggiore,Novara - Piemont
,"46.090611,7.06369",,CH,,,,,2659751.0,Martigny-Bourg,Vallée du Trient
,"46.09108,6.58689",,FR,,,,,3026055.0,Châtillon-sur-Cluses,Haute-Savoie
,"46.091099,8.98639",,CH,,,,,7285431.0,Capriasca,Luganese
,"46.093781,6.29796",,FR,,,,,3023589.0,Cornier,Haute-Savoie
,"46.095901,7.15355",,CH,,,,,7287493.0,Vollèges,Vallée du Trient
,"46.097069,7.77926",,CH,,,,,7286855.0,Randa,Oberes Mattertal
,"46.097721,6.6794",,FR,,,,,2970014.0,Verchaix,Haute-Savoie
,"46.098721,7.21621",,CH,,,,,2658168.0,Verbier,Martigny-Verbier
VS,"46.0991,7.26865",,,,,,,,Les Attelas,Martigny-Verbier
,"46.099522,9.04829",,CH,,,,,7287405.0,Valcolla,Luganese
,"46.099998,6.68333",,FR,,,,,6443073.0,Verchaix,Haute-Savoie
,"46.099998,8.53333",,IT,,,,,3177813.0,Crèves,Novara - Piemont
,"46.099998,8.58333",,IT,,,,,3177667.0,Cursolo-Orasso,Novara - Piemont
,"46.100571,7.78403",,CH,,,,,2659107.0,Randa,Oberes Mattertal
,"46.101559,6.11732",,FR,,,,,3034195.0,Beaumont,Haute-Savoie
,"46.101688,9.32004",,IT,,,,,3177510.0,Dorio,Lecco
,"46.10276,7.07245",,CH,,,,,2659748.0,Martigny-Ville,Martigny-Verbier
,"46.102791,9.27694",,IT,,,,,6534480.0,Pianello del Lario,Como
,"46.10466,6.33149",,FR,,,,,3037096.0,Arenthon,Haute-Savoie
,"46.106251,6.26749",,FR,,,,,2987843.0,Pers-Jussy,Haute-Savoie
,"46.107231,7.08096",,CH,,,,,7286444.0,Martigny,Martigny-Verbier
,"46.107868,5.82421",,FR,,,,,3033685.0,Bellegarde-sur-Valserine,Ain
,"46.108471,6.59077",,FR,,,,,6443060.0,Taninges,Haute-Savoie
,"46.108829,6.59231",,FR,,,,,2973424.0,Taninges,Haute-Savoie
,"46.110271,6.95991",,CH,,,,,7287046.0,Salvan,Vallée du Trient
,"46.111172,5.97267",,FR,,,,,2970948.0,Valleiry,Haute-Savoie
,"46.111191,9.27464",,IT,,,,,3172414.0,Musso,Como
,"46.1122,7.5086",06722,CH,06722,,1825.0,Europe/Zurich,,Evolene / Villa,Val d‘Hérens
VS,"46.112211,7.508631",,,,,,,,Evolène / Villa,Val d‘Hérens
,"46.112419,6.33184",,FR,,,,,2975412.0,Scientrier,Haute-Savoie
,"46.113049,6.08041",,FR,,,,,3018780.0,Feigères,Haute-Savoie
,"46.113461,7.49436",,CH,,,,,2660840.0,Evolène,Val d‘Hérens
,"46.113468,7.93488",,CH,,,,,2658898.0,Saas-Fee,Oberes Saastal
,"46.11348,8.28962",,IT,,,,,6539444.0,Domodossola,Novara - Piemont
,"46.116341,7.01618",,CH,,,,,2658847.0,Salvan,Vallée du Trient
,"46.116501,8.29313",,IT,,,,,3177532.0,Domodossola,Novara - Piemont
,"46.116669,5.96667",,FR,,,,,6612786.0,Valleiry,Haute-Savoie
,"46.116669,6.03333",,FR,,,,,6424368.0,Viry,Haute-Savoie
,"46.116669,6.28333",,FR,,,,,6443022.0,Pers-Jussy,Haute-Savoie
,"46.116669,6.33333",,FR,,,,,6443050.0,Scientrier,Haute-Savoie
,"46.117168,6.03717",,FR,,,,,2967920.0,Viry,Haute-Savoie
VS,"46.118903,7.016597",,,,,,,,Les Marécottes,Vallée du Trient
,"46.120129,8.71181",,CH,,,,,2661388.0,Brissago,Locarnese
,"46.121342,7.13686",,CH,,,,,7285477.0,Charrat,Martigny-Verbier
,"46.12162,6.10436",,FR,,,,,2990460.0,Neydens,Haute-Savoie
,"46.121861,6.10333",,FR,,,,,6443014.0,Neydens,Haute-Savoie
,"46.122021,7.13456",,CH,,,,,2661209.0,Charrat,Martigny-Verbier
,"46.122478,8.33322",,IT,,,,,6535739.0,Trontano,Novara - Piemont
,"46.12281,7.93651",,CH,,,,,2658897.0,Saas-Grund,Oberes Saastal
,"46.126381,8.49982",,IT,,,,,3174182.0,Malesco,Novara - Piemont
,"46.12669,8.68588",,CH,,,,,7285340.0,Brissago,Locarnese
,"46.126999,8.86029",,CH,,,,,7287486.0,Vira (Gambarogno),Bellinzonese
,"46.127281,5.83277",,FR,,,,,3007909.0,Lancrans,Ain
,"46.129421,6.33839",,FR,,,,,3023850.0,Contamine-sur-Arve,Haute-Savoie
,"46.13089,7.0923",,CH,,,,,7669469.0,Branson,Conthey-Fully
,"46.131592,9.28084",,IT,,,,,3177526.0,Dongo,Como
,"46.131882,8.53422",,IT,,,,,6535385.0,Villette,Novara - Piemont
,"46.131882,8.54792",,IT,,,,,3169549.0,Re,Novara - Piemont
,"46.132149,6.3758",,FR,,,,,2988212.0,Peillonnex,Haute-Savoie
,"46.132389,9.36984",,IT,,,,,3178451.0,Colico Piano,Lecco
,"46.133331,6.26667",,FR,,,,,2984127.0,Reignier-Ésery,Haute-Savoie
,"46.133331,6.38333",,FR,,,,,6443020.0,Peillonnex,Haute-Savoie
,"46.13369,6.52416",,FR,,,,,2993936.0,Mieussy,Haute-Savoie
,"46.13409,9.24964",,IT,,,,,3176287.0,Garzeno,Como
,"46.13419,9.42934",,IT,,,,,3170925.0,Piantedo,Lecco
,"46.13448,6.42933",,FR,,,,,3006219.0,La Tour,Haute-Savoie
,"46.13488,8.43602",,IT,,,,,3177469.0,Druogno,Novara - Piemont
,"46.135078,8.46232",,IT,,,,,3167528.0,Santa Maria Maggiore,Novara - Piemont
,"46.13509,9.55164",,IT,,,,,6534726.0,Cosio Valtellino,Sondrio
,"46.13512,7.97257",,CH,,,,,7287009.0,Saas-Grund,Oberes Saastal
,"46.135689,9.26344",,IT,,,,,6534931.0,Germasino,Como
,"46.13578,7.17163",,CH,,,,,2658796.0,Sapinhaut,Martigny-Verbier
,"46.135979,7.62636",,CH,,,,,2657918.0,Zinal,Val d‘Anniviers
,"46.13599,9.47384",,IT,,,,,6535761.0,Andalo Valtellino,Sondrio
,"46.136089,9.46064",,IT,,,,,3177630.0,Delebio,Sondrio
,"46.136089,9.48434",,IT,,,,,3169084.0,Rogolo,Sondrio
,"46.136261,7.18439",,CH,,,,,7287069.0,Saxon,Martigny-Verbier
,"46.136509,6.13287",,FR,,,,,3037218.0,Archamps,Haute-Savoie
,"46.136669,7.03906",,CH,,,,,2658157.0,Vernayaz,Vallée du Trient
,"46.137772,6.45886",,FR,,,,,2979185.0,Saint-Jeoire,Haute-Savoie
,"46.138039,7.03199",,CH,,,,,7287437.0,Vernayaz,Vallée du Trient
,"46.13829,9.57004",,IT,,,,,3172617.0,Morbegno,Sondrio
,"46.138489,9.61294",,IT,,,,,6535138.0,Talamona,Sondrio
,"46.1385,6.4601",,FR,,,,,6454671.0,Saint-Jeoire,Haute-Savoie
,"46.138512,7.11468",,CH,,,,,2660700.0,Fully,Conthey-Fully
,"46.13879,9.27524",,IT,,,,,6534453.0,Stazzona,Como
,"46.138802,8.90676",,CH,,,,,2659615.0,Monte Ceneri,Bellinzonese
,"46.138939,5.90334",,FR,,,,,3024306.0,Collonges,Ain
,"46.13998,8.32342",,IT,,,,,3173801.0,Masera,Novara - Piemont
,"46.141579,8.48822",,IT,,,,,3177849.0,Craveggia,Novara - Piemont
,"46.141602,6.15372",,FR,,,,,3024302.0,Collonges-sous-Salève,Haute-Savoie
,"46.14299,9.29334",,IT,,,,,6534469.0,Consiglio di Rumo,Como
,"46.143009,7.23809",,CH,,,,,7286900.0,Riddes,Martigny-Verbier
,"46.1432,5.7995",,FR,,,,,3026074.0,Châtillon-en-Michaille,Ain
,"46.143902,6.0848",,FR,,,,,6443042.0,Saint-Julien-en-Genevois,Haute-Savoie
,"46.14423,6.01027",,CH,,,,,2658611.0,Sézegnin,Genf
,"46.144341,6.08256",,FR,,,,,2979072.0,Saint-Julien-en-Genevois,Haute-Savoie
,"46.14468,8.46902",,IT,,,,,6535737.0,Toceno,Novara - Piemont
,"46.145561,6.40986",,FR,,,,,2967837.0,Viuz-en-Sallaz,Haute-Savoie
,"46.146,10.01355",,IT,,,,,3179595.0,Castello dell'Acqua,Sondrio
,"46.146389,9.30094",,IT,,,,,3175869.0,Gravedona-San Gregorio,Como
,"46.146629,8.95003",,CH,,,,,7285419.0,Cadenazzo,Bellinzonese
,"46.147251,8.88368",,CH,,,,,7286414.0,Magadino,Bellinzonese
,"46.147491,9.85405",,IT,,,,,6534934.0,Albosaggia,Sondrio
