id_openweathermap,name,country,"Location Lat,Lon",region,city
7285654,Dietwil,CH,"47.147888,8.39507",Aargau,Dietwil
7285656,Disentis/Mustér,CH,"46.734249,8.84761",Grisons,Disentis
7285658,Dizy,CH,"46.634411,6.49486",Vaud,Dizy
7285659,Domat/Ems,CH,"46.819809,9.45455",Grisons,Domat/Ems
7285660,Dombresson,CH,"47.084492,6.95338",Neuchâtel,Val-de-Ruz
7285661,Domdidier,CH,"46.862629,7.01607",Fribourg,Belmont-Broye
7285663,Dompierre (FR),CH,"46.85677,6.98947",Fribourg,Belmont-Broye
7285666,Donneloye,CH,"46.750359,6.71967",Waadt,Donneloye
7285667,Doppleschwand,CH,"47.011879,8.05082",Lucerne,Doppleschwand
7285668,Dorénaz,CH,"46.151718,7.06172",Wallis,Dorénaz
7285671,Dornach,CH,"47.476551,7.62427",Solothurn,Dornach
7285672,Dottikon,CH,"47.380589,8.2425",Aargau,Dottikon
7285675,Dübendorf,CH,"47.390518,8.61719",Zürich,Dübendorf
7285676,Düdingen,CH,"46.844742,7.19101",Freiburg,Düdingen
7285678,Duillier,CH,"46.409241,6.22979",Vaud,Duillier
7285679,Dulliken,CH,"47.344761,7.94623",Solothurn,Dulliken
7285681,Dürnten,CH,"47.275719,8.85378",Zürich,Dürnten
7285683,Dürrenroth,CH,"47.080608,7.77898",Bern,Dürrenroth
7285685,Ebersecken,CH,"47.180279,7.93889",Lucerne,Altishofen
7285687,Ebikon,CH,"47.078251,8.3315",Kanton Luzern,Ebikon
7285688,Ebnat-Kappel,CH,"47.244801,9.13046",Sankt Gallen,Ebnat-Kappel
7285689,Echallens,CH,"46.638451,6.63525",Vaud,Echallens
7285691,Echarlens,CH,"46.645828,7.07716",Fribourg,Echarlens
7285697,Ecublens (FR),CH,"46.615341,6.80704",Fribourg,Ecublens
7285698,Ecublens (VD),CH,"46.52758,6.56052",Waadt,Ecublens (VD)
7285701,Egerkingen,CH,"47.325989,7.79634",Solothurn,Egerkingen
7285702,Egg,CH,"47.297619,8.69432",Zürich,Egg
7285705,Eggersriet,CH,"47.446739,9.48227",Sankt Gallen,Eggersriet
7285706,Eggiwil,CH,"46.865372,7.80918",Bern,Eggiwil
7285707,Eglisau,CH,"47.573349,8.52607",Zürich,Eglisau
7285708,Egliswil,CH,"47.351711,8.19025",Aargau,Egliswil
7285709,Egnach,CH,"47.528919,9.36529",Thurgau,Egnach
7285710,Egolzwil,CH,"47.184109,8.00318",Lucerne,Egolzwil
7285711,Ehrendingen,CH,"47.494331,8.34679",Aargau,Ehrendingen
7285712,Eich,CH,"47.159908,8.17132",Kanton Luzern,Eich
7285714,Eiken,CH,"47.537102,7.98915",Aargau,Eiken
7285715,Einsiedeln,CH,"47.117378,8.77922",Schwyz,Einsiedeln
7285716,Eischoll,CH,"46.282181,7.76224",Wallis,Eischoll
7285717,Eisten,CH,"46.179119,7.90762",Wallis,Eisten
7285719,Elgg,CH,"47.491379,8.86454",Zürich,Elgg
7285720,Ellikon an der Thur,CH,"47.563068,8.82418",Zürich,Ellikon an der Thur
7285721,Elm,CH,"46.906078,9.15636",Glarus,Glarus Süd
7285722,Elsau,CH,"47.502602,8.80792",Zürich,Elsau
7285723,Embd,CH,"46.21674,7.79617",Valais,Embd
7285724,Embrach,CH,"47.508492,8.59755",Zürich,Embrach
7285725,Emmen,CH,"47.086571,8.28621",Kanton Luzern,Emmen
7285726,Emmetten,CH,"46.945541,8.52415",Nidwalden,Emmetten
7285727,Endingen,CH,"47.530708,8.29007",Aargau,Endingen
7285728,Engelberg,CH,"46.81971,8.43409",Obwalden,Engelberg
7285729,Enges,CH,"47.072109,7.01183",Neuchâtel,Enges
7285730,Engi,CH,"46.998482,9.16935",Glarus,Glarus Süd
7285732,Ennenda,CH,"47.044529,9.09862",Glarus,Glarus
7285734,Ennetbürgen,CH,"46.991058,8.41191",Nidwalden,Ennetbürgen
7285736,Entlebuch,CH,"46.976189,8.10786",Lucerne,Entlebuch
7285738,Epalinges,CH,"46.550709,6.66849",Vaud,Epalinges
7285739,Ependes (FR),CH,"46.757118,7.1488",Fribourg,Bois-d'Amont
7285740,Ependes (VD),CH,"46.744831,6.60268",Vaud,Épendes
7285744,Eptingen,CH,"47.379742,7.81721",Basel-Landschaft,Eptingen
7285746,Eriswil,CH,"47.071739,7.8577",Bern,Eriswil
7285748,Erlach,CH,"47.036228,7.09186",Canton of Bern,Erlach
7285751,Erlen,CH,"47.550991,9.23602",Thurgau,Erlen
7285752,Erlenbach im Simmental,CH,"46.660641,7.5395",Bern,Erlenbach im Simmental
7285753,Erlenbach (ZH),CH,"47.30468,8.60718",Zürich,Erlenbach
7285755,Erlinsbach (SO),CH,"47.399281,7.99435",Solothurn,Erlinsbach
7285756,Ermatingen,CH,"47.656078,9.09177",Thurgau,Ermatingen
7285758,Ernen,CH,"46.40065,8.18566",Valais,Ernen
7285759,Ernetschwil,CH,"47.251011,9.01392",Sankt Gallen,Gommiswald
7285761,Erschmatt,CH,"46.346901,7.69351",Valais,Leuk
7285762,Erschwil,CH,"47.371868,7.54494",Solothurn,Erschwil
7285763,Ersigen,CH,"47.097591,7.60423",Bern,Ersigen
7285764,Erstfeld,CH,"46.81237,8.59937",Uri,Erstfeld
7285765,Eschenbach (LU),CH,"47.12545,8.31209",Lucerne,Eschenbach
7285766,Eschenbach (SG),CH,"47.245098,8.91909",Sankt Gallen,Eschenbach
7285767,Eschenz,CH,"47.635841,8.8718",Thurgau,Eschenz
7285770,Eschlikon,CH,"47.458279,8.96284",Thurgau,Eschlikon
7285771,Escholzmatt,CH,"46.912289,7.94024",Kanton Luzern,Escholzmatt-Marbach
7285773,Essertines-sur-Rolle,CH,"46.483631,6.3125",Vaud,Essertines-sur-Rolle
7285774,Essertines-sur-Yverdon,CH,"46.71767,6.6447",Vaud,Essertines-sur-Yverdon
7285777,Estavayer-le-Lac,CH,"46.849628,6.85669",Freiburg,Estavayer
7285779,Etoy,CH,"46.48423,6.42184",Vaud,Etoy
7285780,Ettingen,CH,"47.474491,7.54595",Basel-Landschaft,Ettingen
7285781,Ettiswil,CH,"47.15575,8.02957",Lucerne,Ettiswil
7285785,Evilard/Leubringen,CH,"47.14558,7.22098",Bern,Bern
7285787,Evolène,CH,"46.049789,7.5095",Valais,Evolène
7285788,Fahrni,CH,"46.798882,7.65449",Bern,Fahrni
7285790,Fahy,CH,"47.419971,6.9567",Jura,Fahy
7285791,Faido,CH,"46.474819,8.83548",Ticino,Faido
7285794,Fällanden,CH,"47.369518,8.63558",Zürich,Fällanden
7285796,Faoug,CH,"46.902431,7.07442",Vaud,Faoug
7285798,Farvagny,CH,"46.727699,7.06629",Fribourg,Gibloux
7285800,Fehraltorf,CH,"47.387291,8.74995",Zürich,Fehraltorf
7285802,Felben-Wellhausen,CH,"47.575989,8.94028",Thurgau,Felben-Wellhausen
7285803,Feldbrunnen-St. Niklaus,CH,"47.224972,7.55223",Solothurn,Feldbrunnen-St. Niklaus
7285804,Felsberg,CH,"46.856541,9.4623",Grisons,Felsberg
7285806,Ferden,CH,"46.387932,7.73441",Valais,Ferden
7285807,Ferenbalm,CH,"46.943081,7.22473",Bern,Rizenbach
7285815,Feuerthalen,CH,"47.685749,8.65167",Zürich,Feuerthalen
7285816,Feusisberg,CH,"47.174751,8.73137",Schwyz,Feusisberg
7285818,Fideris,CH,"46.886581,9.73945",Grisons,Fideris
7285819,Fiesch,CH,"46.413429,8.11847",Valais,Fiesch
7285824,Filisur,CH,"46.650181,9.68928",Graubünden,Bergün Filisur
7285825,Filzbach,CH,"47.098091,9.12518",Glarus,Glarus Nord
7285826,Finhaut,CH,"46.069481,6.93174",Valais,Finhaut
7285830,Fischenthal,CH,"47.336632,8.94127",Zürich,Fischenthal
7285831,Fischingen,CH,"47.415981,8.95293",Thurgau,Fischingen
7285834,Flaach,CH,"47.584702,8.60517",Zurich,Flaach
7285835,Fläsch,CH,"47.039742,9.53303",Grisons,Maienfeld
7285837,Flawil,CH,"47.405319,9.19771",Sankt Gallen,Flawil
7285838,Flerden,CH,"46.694141,9.39254",Graubünden,Tschappina
7285840,Flims,CH,"46.85891,9.27614",Grisons,Flims
7285841,Flüelen,CH,"46.914631,8.64602",Uri,Flüelen
7285842,Flühli,CH,"46.848721,8.01014",Kanton Luzern,Flühli
7285843,Flumenthal,CH,"47.234249,7.60221",Solothurn,Flumenthal
7285844,Flums,CH,"47.05975,9.29699",St. Gallen,Flums
7285845,Flurlingen,CH,"47.682362,8.6367",Zurich,Flurlingen
7285847,Fontainemelon,CH,"47.05912,6.88378",Neuchâtel,Val-de-Ruz
7285851,Fontaines-sur-Grandson,CH,"46.856178,6.59985",Vaud,Fontaines-sur-Grandson
7285853,Fontenais,CH,"47.387718,7.07679",Jura,Fontenais
7285854,Forel (Lavaux),CH,"46.53788,6.76288",Vaud,Forel (Lavaux)
7285856,Forst-Längenbühl,CH,"46.760941,7.53245",Bern,Forst-Längenbühl
7285857,Founex,CH,"46.336441,6.18506",Vaud,Founex
7285860,Fraubrunnen,CH,"47.088879,7.53069",Canton of Bern,Fraubrunnen
7285861,Frauenfeld,CH,"47.558029,8.89636",Thurgau,Frauenfeld
7285862,Frauenkappelen,CH,"46.955349,7.33342",Bern,Frauenkappelen
7285863,Freienbach,CH,"47.195919,8.77099",Schwyz,Freienbach
7285868,Frenkendorf,CH,"47.500961,7.69698",Basel-Landschaft,Frenkendorf
7285870,Fribourg,CH,"46.80418,7.15974",Fribourg,Fribourg
7285871,Frick,CH,"47.509701,8.01416",Aargau,Frick
7285872,Froideville,CH,"46.598171,6.69177",Vaud,Froideville
7285873,Frutigen,CH,"46.558449,7.61682",Bern,Frutigen
7285874,Ftan,CH,"46.825859,10.22797",Grisons,Scuol
7285876,Füllinsdorf,CH,"47.510948,7.73196",Basel-Landschaft,Füllinsdorf
7285878,Fully,CH,"46.157532,7.11185",Valais,Fully
7285880,Fürstenau,CH,"46.721691,9.44841",Graubünden,Fürstenau
7285881,Gächlingen,CH,"47.717201,8.49921",Schaffhausen,Gächlingen
7285882,Gachnang,CH,"47.547958,8.85401",Thurgau,Gachnang
7285884,Gais,CH,"47.369259,9.47118",Appenzell Ausserrhoden,Gais
7285886,Gallenkirch,CH,"47.480679,8.12546",Aargau,Bözberg
7285887,Galmiz,CH,"46.958759,7.14659",Fribourg,Murten
7285888,Gals,CH,"47.03476,7.0599",Bern,Gals
7285889,Gampel-Bratsch,CH,"46.33725,7.72754",Valais,Gampel-Bratsch
7285890,Gampelen,CH,"47.00568,7.05576",Bern,Gampelen
7285891,Gams,CH,"47.211552,9.43022",Sankt Gallen,Gams
7285892,Gänsbrunnen,CH,"47.26202,7.46698",Solothurn,Welschenrohr-Gänsbrunnen
7285894,Ganterschwil,CH,"47.374008,9.0955",Sankt Gallen,Bütschwil-Ganterschwil
7285895,Gebenstorf,CH,"47.480511,8.24758",Aargau,Gebenstorf
7285897,Gelterkinden,CH,"47.456921,7.85848",Basel-Landschaft,Gelterkinden
7285902,Genève,CH,"46.205761,6.14161",Genève,Genève
7285903,Genolier,CH,"46.436249,6.22039",Vaud,Genolier
7285904,Genthod,CH,"46.266418,6.15406",Genève,Genthod
7285905,Gerlafingen,CH,"47.170559,7.57203",Solothurn,Gerlafingen
7285906,Geroldswil,CH,"47.420681,8.41192",Zürich,Geroldswil
7285908,Gersau,CH,"47.005619,8.52758",Schwyz,Gersau
7285909,Gerzensee,CH,"46.84647,7.54208",Bern,Gerzensee
7285910,Gettnau,CH,"47.138592,7.96671",Kanton Luzern,Willisau
7285911,Geuensee,CH,"47.20182,8.1165",Kanton Luzern,Geuensee
7285913,Giez,CH,"46.814522,6.60975",Vaud,Giez
7285916,Gimel,CH,"46.526661,6.28948",Vaud,Gimel
7285919,Gipf-Oberfrick,CH,"47.492889,7.99623",Aargau,Gipf-Oberfrick
7285921,Giswil,CH,"46.835861,8.11884",Obwalden,Giswil
7285922,Giubiasco,CH,"46.172611,9.00092",Ticino,Bellinzona
7285924,Givrins,CH,"46.432781,6.19621",Vaud,Givrins
7285925,Gland,CH,"46.419731,6.27305",Vaud,Gland
7285926,Glarus,CH,"47.021,8.97896",Glarus,Glarus
7285927,Glattfelden,CH,"47.560638,8.49635",Zürich,Glattfelden
7285929,Gletterens,CH,"46.900269,6.93627",Fribourg,Gletterens
7285931,Glovelier,CH,"47.32692,7.18442",Jura,Haute-Sorne
7285933,Golaten,CH,"46.98753,7.24406",Bern,Kallnach
7285934,Goldach,CH,"47.47364,9.46787",Sankt Gallen,Goldach
7285935,Goldingen,CH,"47.28513,8.97102",Sankt Gallen,Eschenbach
7285936,Gollion,CH,"46.586029,6.51196",Vaud,Gollion
7285938,Gondiswil,CH,"47.14344,7.86832",Bern,Gondiswil
7285939,Gonten,CH,"47.319191,9.34854",Appenzell Innerrhoden,Gonten
7285940,Gontenschwil,CH,"47.267509,8.14116",Aargau,Gontenschwil
7285941,Gordola,CH,"46.188381,8.86378",Ticino,Gordola
7285943,Gorgier,CH,"46.92424,6.76508",Neuenburg,La Grande Béroche
7285944,Göschenen,CH,"46.663952,8.49877",Uri,Göschenen
7285945,Gossau (SG),CH,"47.421009,9.25362",Sankt Gallen,Gossau
7285946,Gossau (ZH),CH,"47.302528,8.76864",Zürich,Gossau
7285948,Gottlieben,CH,"47.66452,9.12736",Thurgau,Gottlieben
7285949,Goumoens-la-Ville,CH,"46.660198,6.61106",Vaud,Goumoëns
7285952,Grabs,CH,"47.168308,9.39448",Sankt Gallen,Grabs
7285957,Grancy,CH,"46.593609,6.46093",Vaud,Grancy
7285960,Grandfontaine,CH,"47.39193,6.93355",Jura,Grandfontaine
7285961,Grandson,CH,"46.81461,6.64449",Vaud,Grandson
7285962,Grandval,CH,"47.283588,7.42801",Berne,Grandval
7285969,Gränichen,CH,"47.351559,8.10669",Aargau,Gränichen
7285970,Gravesano,CH,"46.04203,8.91899",Tessin,Gravesano
7285971,Greifensee,CH,"47.352928,8.67909",Zurich,Uster
7285972,Grellingen,CH,"47.438938,7.58669",Basel-Landschaft,Grellingen
7285973,Grenchen,CH,"47.19717,7.38752",Solothurn,Grenchen
7285975,Grengiols,CH,"46.340248,8.13701",Valais,Grengiols
7285976,Grens,CH,"46.396542,6.19169",Vaud,Grens
7285977,Greppen,CH,"47.054531,8.44017",Kanton Luzern,Weggis
7285982,Grimisuat,CH,"46.25597,7.38094",Valais,Grimisuat
7285984,Grindelwald,CH,"46.619068,8.05098",Bern,Grindelwald
7285985,Grolley,CH,"46.834721,7.06589",Fribourg,Grolley
7285986,Grône,CH,"46.233452,7.4865",Valais,Grône
7285987,Grono,CH,"46.23259,9.18151",Grisons,Grono
7285988,Grossaffoltern,CH,"47.068871,7.35639",Bern,Grossaffoltern
7285993,Grosswangen,CH,"47.133469,8.05488",Kanton Luzern,Grosswangen
7285995,Grüsch,CH,"46.966141,9.64391",Grisons,Grüsch
7285996,Gruyères,CH,"46.574219,7.05192",Fribourg,Gruyères
7285997,Gryon,CH,"46.2906,7.0975",Vaud,Gryon
7285998,Gsteig,CH,"46.384571,7.2527",Canton of Bern,Gsteig bei Gstaad
7286000,Guarda,CH,"46.809731,10.14078",Grisons,Scuol
7286001,Gudo,CH,"46.181438,8.94564",Ticino,Bellinzona
7286002,Guggisberg,CH,"46.738312,7.34443",Canton of Bern,Guggisberg
7286006,Gunzgen,CH,"47.31284,7.83524",Solothurn,Gunzgen
7286008,Gurmels,CH,"46.89407,7.17192",Freiburg,Gurmels
7286010,Gurtnellen,CH,"46.743481,8.6239",Uri,Gurtnellen
7286013,Guttet-Feschel,CH,"46.348999,7.67664",Valais,Guttet-Feschel
7286014,Güttingen,CH,"47.596451,9.28637",Thurgau,Güttingen
7286015,Gy,FR,"46.25172,6.27011",Auvergne-Rhône-Alpes,Veigy-Foncenex
7286016,Habkern,CH,"46.755089,7.89003",Canton of Bern,Habkern
7286017,Habsburg,CH,"47.461449,8.18595",Aargau,Habsburg
7286020,Hägendorf,CH,"47.345428,7.82451",Solothurn,Hägendorf
7286023,Häggenschwil,CH,"47.494438,9.34095",Sankt Gallen,Häggenschwil
7286024,Hägglingen,CH,"47.38998,8.25828",Aargau,Hägglingen
7286026,Haldenstein,CH,"46.881641,9.50086",Grisons,Chur
7286027,Hallau,CH,"47.70047,8.44315",Schaffhausen,Hallau
7286030,Härkingen,CH,"47.304611,7.82137",Solothurn,Härkingen
7286031,Hasle bei Burgdorf,CH,"46.998291,7.64314",Canton of Bern,Hasle bei Burgdorf
7286032,Hasle (LU),CH,"46.950409,8.07635",Lucerne,Hasle
7286033,Haslen,CH,"46.966301,9.0639",Glarus,Glarus Süd
7286037,Hausen,CH,"47.461449,8.20726",Aargau,Hausen
7286038,Hausen am Albis,CH,"47.24435,8.53664",Zürich,Hausen am Albis
7286039,Haute-Ajoie,CH,"47.381908,6.96395",Jura,Haute-Ajoie
7286042,Hauteville,CH,"46.668621,7.13425",Fribourg,Hauteville
7286043,Haut-Intyamon,CH,"46.498692,7.03408",Fribourg,Haut-Intyamon
7286045,Hedingen,CH,"47.301472,8.45094",Zürich,Hedingen
7286047,Heiden,CH,"47.441212,9.53349",Appenzell Ausserrhoden,Heiden
7286048,Heiligenschwendi,CH,"46.75201,7.68229",Canton of Bern,Heiligenschwendi
7286049,Heimberg,CH,"46.793171,7.60351",Bern,Heimberg
7286051,Heimiswil,CH,"47.062962,7.67084",Bern,Heimiswil
7286053,Heitenried,CH,"46.836288,7.30239",Freiburg,Heitenried
7286056,Hemberg,CH,"47.29649,9.18632",Sankt Gallen,Neckertal
7286057,Hemishofen,CH,"47.688251,8.84101",Schaffhausen,Hemishofen
7286059,Hendschiken,CH,"47.384499,8.21586",Aargau,Hendschiken
7286060,Henggart,CH,"47.562462,8.68368",Zürich,Henggart
7286062,Herbetswil,CH,"47.29348,7.56935",Solothurn,Herbetswil
7286064,Herdern,CH,"47.615471,8.9204",Thurgau,Herdern
7286065,Hérémence,CH,"46.088772,7.39576",Valais,Hérémence
7286067,Hergiswil (NW),CH,"46.985668,8.27237",Nidwalden,Hergiswil
7286068,Herisau,CH,"47.382881,9.27409",Appenzell Ausserrhoden,Herisau
7286069,Hermance,CH,"46.293549,6.24472",Genève,Hermance
7286074,Herrliberg,CH,"47.297161,8.63018",Zürich,Herrliberg
7286078,Herzogenbuchsee,CH,"47.188381,7.70619",Bern,Herzogenbuchsee
7286080,Hettlingen,CH,"47.549519,8.70623",Zürich,Hettlingen
7286081,Hildisrieden,CH,"47.147381,8.23181",Kanton Luzern,Hildisrieden
7286083,Hilterfingen,CH,"46.743198,7.65822",Bern,Hilterfingen
7286084,Himmelried,CH,"47.424782,7.59054",Solothurn,Himmelried
7286085,Hindelbank,CH,"47.041729,7.54327",Bern,Hindelbank
7286086,Hinterrhein,CH,"46.513672,9.13501",Graubünden,Rheinwald
7286087,Hinwil,CH,"47.301491,8.85275",Zürich,Hinwil
7286089,Hittnau,CH,"47.366291,8.8292",Zürich,Hittnau
7286090,Hitzkirch,CH,"47.22419,8.26408",Kanton Luzern,Hitzkirch
7286091,Hochdorf,CH,"47.166431,8.29232",Kanton Luzern,Hochdorf
7286092,Hochfelden,CH,"47.528431,8.50895",Zurich,Hochfelden
7286094,Hochwald,CH,"47.45443,7.6396",Solothurn,Hochwald
7286095,Höfen,CH,"46.72253,7.56672",Bern,Stocken-Höfen
7286097,Hofstetten-Flüh,CH,"47.47216,7.50826",Solothurn,Hofstetten-Flüh
7286099,Hohenrain,CH,"47.18121,8.31792",Kanton Luzern,Hohenrain
7286102,Holderbank (SO),CH,"47.333061,7.75148",Solothurn,Holderbank
7286103,Hölstein,CH,"47.4259,7.77494",Basel-Landschaft,Hölstein
7286106,Hombrechtikon,CH,"47.252682,8.76868",Zürich,Hombrechtikon
7286107,Homburg,CH,"47.634892,8.98921",Thurgau,Homburg
7286109,Horgen,CH,"47.248669,8.58482",Zürich,Horgen
7286110,Höri,CH,"47.5075,8.50244",Zürich,Höri
7286113,Horrenbach-Buchen,CH,"46.774849,7.78249",Canton of Bern,Horrenbach-Buchen
7286115,Horw,CH,"47.013401,8.31072",Kanton Luzern,Horw
7286116,Hospental,CH,"46.60664,8.5619",Uri,Hospental
7286120,Hundwil,CH,"47.319679,9.31788",Appenzell Innerrhoden,Jakobsbad
7286121,Hünenberg,CH,"47.191269,8.41962",Zug,Hünenberg
7286123,Hüntwangen,CH,"47.5919,8.49845",Zürich,Hüntwangen
7286124,Hunzenschwil,CH,"47.384209,8.12284",Aargau,Hunzenschwil
7286125,Hütten,CH,"47.173019,8.66606",Zürich,Wädenswil
7286127,Hüttlingen,CH,"47.576778,8.98455",Thurgau,Hüttlingen
7286128,Huttwil,CH,"47.107769,7.84642",Bern,Huttwil
7286129,Hüttwilen,CH,"47.615269,8.8505",Thurgau,Hüttwilen
7286132,Igis,CH,"46.957279,9.58089",Grisons,Landquart
7286133,Ilanz,CH,"46.770672,9.19255",Graubünden,Ilanz/Glion
7286135,Illnau-Effretikon,CH,"47.422932,8.71605",Zurich,Effretikon
7286137,Inden,CH,"46.360432,7.59799",Valais,Inden
7286138,Ingenbohl,CH,"47.003899,8.59841",Schwyz,Brunnen
7286140,Innerthal,CH,"47.075562,8.91715",Schwyz,Innerthal
7286141,Innertkirchen,CH,"46.67165,8.23703",Canton of Bern,Guttannen
7286142,Ins,CH,"46.998131,7.10054",Bern,Ins
7286146,Ipsach,CH,"47.11504,7.23181",Bern,Ipsach
7286148,Iseltwald,CH,"46.700169,7.99117",Canton of Bern,Iseltwald
7286149,Isenthal,CH,"46.886311,8.52449",Uri,Isenthal
7286150,Isérables,CH,"46.148029,7.26783",Valais,Isérables
7286153,Isorno,CH,"46.209171,8.67284",Ticino,Onsernone
7286154,Itingen,CH,"47.464821,7.78478",Basel-Landschaft,Itingen
7286155,Ittenthal,CH,"47.518959,8.06219",Aargau,Kaisten
7286156,Ittigen,CH,"46.980629,7.47451",Bern,Ittigen
7286157,Jaberg,CH,"46.81942,7.56586",Canton of Bern,Jaberg
7286158,Jaun,CH,"46.605911,7.26621",Freiburg,Jaun
7286159,Jegenstorf,CH,"47.052151,7.50357",Bern,Jegenstorf
7286160,Jenaz,CH,"46.906521,9.70195",Graubünden,Jenaz
7286161,Jenins,CH,"47.011749,9.57439",Grisons,Jenins
7286163,Jeuss,CH,"46.904629,7.16826",Freiburg,Murten
7286164,Jonen,CH,"47.299679,8.40219",Aargau,Jonen
7286165,Jongny,CH,"46.48761,6.84659",Vaud,Jongny
7286166,Jonschwil,CH,"47.42831,9.08848",Sankt Gallen,Jonschwil
7286169,Jussy,CH,"46.237122,6.27913",Geneva,Jussy
7286170,Kaiseraugst,CH,"47.536121,7.74212",Aargau,Kaiseraugst
7286171,Kaiserstuhl,CH,"47.567669,8.41902",Aargau,Zurzach
7286172,Kaisten,CH,"47.539001,8.04491",Aargau,Kaisten
7286174,Kallnach,CH,"47.015671,7.21497",Canton of Bern,Kallnach
7286175,Kaltbrunn,CH,"47.210018,9.04905",Sankt Gallen,Kaltbrunn
7286177,Kandergrund,CH,"46.536179,7.67686",Bern,Kandergrund
7286178,Kandersteg,CH,"46.46925,7.70835",Canton of Bern,Kandersteg
7286179,Känerkinden,CH,"47.411598,7.83234",Basel-Landschaft,Känerkinden
7286180,Kappel am Albis,CH,"47.225231,8.51104",Zürich,Kappel am Albis
7286184,Kehrsatz,CH,"46.912121,7.47155",Bern,Kehrsatz
7286185,Kemmental,CH,"47.608009,9.14126",Thurgau,Kemmental
7286186,Kernenried,CH,"47.066189,7.54982",Canton of Bern,Kernenried
7286187,Kerns,CH,"46.839859,8.30134",Obwalden,Kerns
7286188,Kerzers,CH,"46.981232,7.19875",Freiburg,Kerzers
7286189,Kesswil,CH,"47.587559,9.3129",Thurgau,Kesswil
7286190,Kestenholz,CH,"47.27634,7.75331",Solothurn,Kestenholz
7286195,Kilchberg (ZH),CH,"47.3218,8.54337",Zürich,Kilchberg
7286196,Killwangen,CH,"47.427979,8.34425",Aargau,Killwangen
7286197,Kippel,CH,"46.396259,7.76822",Valais,Kippel
7286198,Kirchberg (BE),CH,"47.082821,7.60499",Bern,Kirchberg
7286199,Kirchberg (SG),CH,"47.40823,9.02598",Sankt Gallen,Kirchberg
7286200,Kirchdorf (BE),CH,"46.817101,7.54553",Bern,Kirchdorf
7286202,Kirchleerau,CH,"47.277241,8.07405",Aargau,Kirchleerau
7286203,Kirchlindach,CH,"46.99847,7.41578",Bern,Kirchlindach
7286204,Kleinandelfingen,CH,"47.608471,8.67114",Zürich,Kleinandelfingen
7286207,Kleinlützel,CH,"47.426601,7.4178",Solothurn,Kleinlützel
7286208,Klingnau,CH,"47.588631,8.25065",Aargau,Klingnau
7286209,Klosters-Serneus,CH,"46.854809,9.95379",Grisons,Klosters-Serneus
7286210,Kloten,CH,"47.458012,8.58528",Zürich,Kloten
7286211,Knonau,CH,"47.224461,8.46262",Zürich,Knonau
7286212,Knutwil,CH,"47.19519,8.07089",Lucerne,Knutwil
7286213,Koblenz,CH,"47.604389,8.24474",Aargau,Koblenz
7286214,Kölliken,CH,"47.333569,8.02093",Aargau,Kölliken
7286216,Köniz,CH,"46.90432,7.3978",Canton of Bern,Köniz
7286217,Konolfingen,CH,"46.886581,7.60814",Bern,Gysenstein
7286218,Koppigen,CH,"47.135948,7.60273",Bern,Koppigen
7286220,Krattigen,CH,"46.650249,7.7402",Bern,Krattigen
7286221,Krauchthal,CH,"47.009628,7.56236",Bern,Krauchthal
7286222,Kreuzlingen,CH,"47.639751,9.17267",Thurgau,Kreuzlingen
7286223,Kriechenwil,CH,"46.911179,7.21592",Bern,Kriechenwil
7286224,Kriegstetten,CH,"47.174889,7.59506",Solothurn,Kriegstetten
7286225,Kriens,CH,"47.020748,8.2589",Lucerne,Kriens
7286226,Krinau,CH,"47.316639,9.05036",Sankt Gallen,Wattwil
7286228,Künten,CH,"47.385971,8.32537",Aargau,Künten
7286229,Küsnacht (ZH),CH,"47.31971,8.61219",Zurich,Küsnacht
7286230,Küssnacht (SZ),CH,"47.081268,8.44524",Schwyz,Küssnacht
7286231,Küttigen,CH,"47.420311,8.04406",Aargau,Küttigen
7286233,Kyburg,CH,"47.452492,8.7485",Zürich,Illnau-Effretikon
7286235,Laax,CH,"46.845951,9.22791",Grisons,Laax
7286236,La Baroche,CH,"47.413502,7.20069",Jura,La Baroche
7286237,La Brévine,CH,"46.968201,6.58279",Neuchâtel,La Brévine
7286240,La Chaux-de-Fonds,CH,"47.110149,6.8334",Neuchâtel,La Chaux-de-Fonds
7286241,La Chaux-des-Breuleux,CH,"47.222641,7.02869",Jura,Les Breuleux
7286245,La Côte-aux-Fées,CH,"46.863079,6.48755",Neuchâtel,La Côte-aux-Fées
7286246,Ladir,CH,"46.811371,9.19064",Grisons,Ilanz/Glion
7286247,La Ferrière,CH,"47.14336,6.90027",Canton of Bern,La Ferrière
7286249,La Heutte,CH,"47.189751,7.21802",Berne,Péry-La Heutte
7286250,Lajoux (JU),CH,"47.279148,7.13384",Jura,Lajoux (JU)
7286251,Lalden,CH,"46.30032,7.89795",Wallis,Lalden
7286252,Lamboing,CH,"47.127151,7.15566",Bern,Plateau de Diesse
7286255,Landiswil,CH,"46.955349,7.67936",Bern,Landiswil
7286256,La Neuveville,CH,"47.075298,7.10164",Canton of Bern,La Neuveville
7286257,Langenbruck,CH,"47.357979,7.77091",Basel-Landschaft,Langenbruck
7286258,Langendorf,CH,"47.221691,7.51552",Solothurn,Langendorf
7286259,Langenthal,CH,"47.215839,7.79453",Bern,Langenthal
7286260,Langnau am Albis,CH,"47.279701,8.53006",Zürich,Langnau am Albis
7286261,Langnau im Emmental,CH,"46.955929,7.80964",Canton of Bern,Langnau im Emmental
